id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2018-1241848";"2018-10-10";"1";"Vente en l'état futur d'achèvement";"169000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"41";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241848";"2018-10-10";"1";"Vente en l'état futur d'achèvement";"169000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"148";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241874";"2018-10-10";"1";"Vente en l'état futur d'achèvement";"150000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"5";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241874";"2018-10-10";"1";"Vente en l'état futur d'achèvement";"150000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"98";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241886";"2018-10-08";"1";"Vente";"235400.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"149";"nan";"85";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"44.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241896";"2018-10-08";"1";"Vente";"209900.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"82";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"4";"Local industriel. commercial ou assimilé";"38.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241849";"2018-10-05";"1";"Vente en l'état futur d'achèvement";"236500.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"20";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2018-1241849";"2018-10-05";"1";"Vente en l'état futur d'achèvement";"236500.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"91";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2018-1241797";"2018-09-28";"1";"Vente";"284700.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"135";"nan";"50";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"55.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241826";"2018-09-28";"1";"Vente";"251899.98";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"111";"nan";"165";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"41.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241696";"2018-09-21";"1";"Vente en l'état futur d'achèvement";"176500.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"29";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2018-1241696";"2018-09-21";"1";"Vente en l'état futur d'achèvement";"176500.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"53";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2018-1241673";"2018-09-20";"1";"Vente en l'état futur d'achèvement";"167000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"30";"42.93";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"43.0";"2.0";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2018-1241673";"2018-09-20";"1";"Vente en l'état futur d'achèvement";"167000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"125";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2018-1241827";"2018-09-17";"1";"Vente";"243900.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"102";"nan";"158";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"44.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241675";"2018-09-12";"1";"Vente en l'état futur d'achèvement";"236000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"58";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241675";"2018-09-12";"1";"Vente en l'état futur d'achèvement";"236000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"137";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241633";"2018-09-07";"1";"Vente en l'état futur d'achèvement";"256000.0";"5.0";"None";"RUE SIMONE VEIL";"2715";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"35";"64.5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241633";"2018-09-07";"1";"Vente en l'état futur d'achèvement";"256000.0";"5.0";"None";"RUE SIMONE VEIL";"2715";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"114";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241567";"2018-08-31";"1";"Vente en l'état futur d'achèvement";"269000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"156";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241567";"2018-08-31";"1";"Vente en l'état futur d'achèvement";"269000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"33";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241567";"2018-08-31";"1";"Vente en l'état futur d'achèvement";"269000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"155";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241550";"2018-08-30";"1";"Vente en l'état futur d'achèvement";"240500.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"113";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"4";"Local industriel. commercial ou assimilé";"41.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241579";"2018-08-29";"1";"Vente en l'état futur d'achèvement";"210000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"147";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241579";"2018-08-29";"1";"Vente en l'état futur d'achèvement";"210000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"42";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241506";"2018-08-22";"1";"Vente en l'état futur d'achèvement";"224000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"3";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241506";"2018-08-22";"1";"Vente en l'état futur d'achèvement";"224000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"86";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241508";"2018-08-21";"1";"Vente en l'état futur d'achèvement";"173000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"132";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241508";"2018-08-21";"1";"Vente en l'état futur d'achèvement";"173000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"61";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241418";"2018-08-17";"1";"Vente en l'état futur d'achèvement";"158000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"25";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241418";"2018-08-17";"1";"Vente en l'état futur d'achèvement";"158000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"112";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241423";"2018-08-16";"1";"Vente en l'état futur d'achèvement";"252000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"43";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"70.0";"4.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2018-1241423";"2018-08-16";"1";"Vente en l'état futur d'achèvement";"252000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"59";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2018-1241423";"2018-08-16";"1";"Vente en l'état futur d'achèvement";"252000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0211";"None";"None";"58";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.295478";"48.604082";"000BD"
"2018-1241499";"2018-08-16";"1";"Vente en l'état futur d'achèvement";"158000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"97";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241499";"2018-08-16";"1";"Vente en l'état futur d'achèvement";"158000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241387";"2018-08-07";"1";"Vente en l'état futur d'achèvement";"162000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"82";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241387";"2018-08-07";"1";"Vente en l'état futur d'achèvement";"162000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"14";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241489";"2018-08-06";"1";"Vente en l'état futur d'achèvement";"302200.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"117";"nan";"170";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"56.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241432";"2018-08-03";"1";"Vente en l'état futur d'achèvement";"10000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"140";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2018-1241452";"2018-08-01";"1";"Vente en l'état futur d'achèvement";"273800.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"126";"nan";"24";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"55.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241431";"2018-07-31";"1";"Vente en l'état futur d'achèvement";"275000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"212";"nan";"34";"76.3";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"76.0";"4.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241431";"2018-07-31";"1";"Vente en l'état futur d'achèvement";"275000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"150";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241331";"2018-07-26";"1";"Vente en l'état futur d'achèvement";"300000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"40";"76.3";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"76.0";"4.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241331";"2018-07-26";"1";"Vente en l'état futur d'achèvement";"300000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"117";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241331";"2018-07-26";"1";"Vente en l'état futur d'achèvement";"300000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"132";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241386";"2018-07-26";"1";"Vente";"78120.0";"nan";"None";"LES HAUTS COURBES CULS";"B034";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0233";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"86.0";"2.29755";"48.607836";"000BD"
"2018-1241386";"2018-07-26";"1";"Vente";"78120.0";"nan";"None";"LES HAUTS COURBES CULS";"B034";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0231";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"348.0";"2.297651";"48.607773";"000BD"
"2018-1241139";"2018-07-18";"1";"Vente en l'état futur d'achèvement";"236900.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"136";"nan";"51";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"43.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241299";"2018-07-16";"1";"Vente en l'état futur d'achèvement";"210000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"109";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241299";"2018-07-16";"1";"Vente en l'état futur d'achèvement";"210000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"31";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241140";"2018-07-13";"1";"Vente en l'état futur d'achèvement";"281500.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0139";"None";"None";"151";"nan";"89";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"56.0";"0.0";"None";"None";"None";"None";"nan";"2.296293";"48.603937";"000BD"
"2018-1241162";"2018-07-04";"1";"Vente";"75000.0";"65.0";"None";"AV LUCIEN CLAUSE";"1750";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0095";"None";"None";"73";"41.0";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"39.0";"2.0";"None";"None";"None";"None";"nan";"2.294144";"48.608411";"000BD"
"2018-1241162";"2018-07-04";"1";"Vente";"75000.0";"28.0";"None";"AV CLAUDE LEVI-STRAUSS";"0378";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0095";"None";"None";"164";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.294144";"48.608411";"000BD"
"2018-1241186";"2018-07-04";"1";"Vente en l'état futur d'achèvement";"206000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"36";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241186";"2018-07-04";"1";"Vente en l'état futur d'achèvement";"206000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"153";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241199";"2018-07-02";"1";"Vente en l'état futur d'achèvement";"208000.0";"1.0";"None";"RUE SIMONE VEIL";"2715";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"22";"nan";"4";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2018-1241199";"2018-07-02";"1";"Vente en l'état futur d'achèvement";"208000.0";"1.0";"None";"RUE SIMONE VEIL";"2715";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"124";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2018-1241145";"2018-07-02";"1";"Vente en l'état futur d'achèvement";"158000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"149";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241145";"2018-07-02";"1";"Vente en l'état futur d'achèvement";"158000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"49";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241187";"2018-07-02";"1";"Vente en l'état futur d'achèvement";"155000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"151";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241187";"2018-07-02";"1";"Vente en l'état futur d'achèvement";"155000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0219";"None";"None";"38";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.293199";"48.603862";"000BD"
"2018-1241003";"2018-06-29";"1";"Vente en l'état futur d'achèvement";"270000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"31";"76.3";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"76.0";"4.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241141";"2018-06-29";"1";"Vente en l'état futur d'achèvement";"189000.0";"1.0";"None";"RUE SIMONE VEIL";"2715";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"31";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"46.0";"2.0";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2018-1241003";"2018-06-29";"1";"Vente en l'état futur d'achèvement";"270000.0";"nan";"None";"LA FOURCHE";"B027";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0209";"None";"None";"127";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.293545";"48.604211";"000BD"
"2018-1241141";"2018-06-29";"1";"Vente en l'état futur d'achèvement";"189000.0";"1.0";"None";"RUE SIMONE VEIL";"2715";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0239";"None";"None";"163";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.294171";"48.604523";"000BD"
"2018-1240995";"2018-06-28";"1";"Vente";"165000.0";"26.0";"None";"AV CLAUDE LEVI-STRAUSS";"0378";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0087";"None";"None";"38";"45.22";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"2.295562";"48.607903";"000BD"
"2018-1240995";"2018-06-28";"1";"Vente";"165000.0";"26.0";"None";"AV CLAUDE LEVI-STRAUSS";"0378";"91220";"91103";"Brétigny-sur-Orge";"91";"None";"None";"91103000BD0087";"None";"None";"104";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.295562";"48.607903";"000BD"
